RowNumber,CustomerId,CreditScore,Tenure,Balance,HasCrCard,IsActiveMember
7266,15692718,738,7,0.0,0,0
7267,15762716,762,10,168920.75,1,0
7268,15724851,507,9,111589.67,1,0
7269,15587266,606,6,172310.33,0,1
7270,15675926,655,7,118028.35,1,0
7271,15706268,697,1,147910.3,1,1
7272,15581871,504,7,131287.36,1,1
7273,15666166,653,0,121276.32,1,1
7274,15671582,660,6,109869.32,1,1
7275,15680901,652,6,97435.85,1,1
7276,15642336,669,9,0.0,0,0
7277,15653147,594,2,133853.27,1,1
7278,15571284,756,0,109528.16,1,1
7279,15591360,642,4,84607.34,0,1
7280,15810485,486,1,101438.0,0,0
7281,15611973,804,7,0.0,1,1
7282,15735572,629,9,113657.83,1,1
7283,15567860,581,7,189318.16,1,0
7284,15795690,667,3,99513.91,1,1
7285,15706464,667,4,97585.32,0,0
7286,15725028,679,3,0.0,1,1
7287,15751167,680,4,0.0,1,1
7288,15633944,644,3,136659.74,1,1
7289,15672637,571,4,85755.86,1,0
7290,15680895,627,7,0.0,1,0
7291,15793825,536,4,0.0,1,0
7292,15611318,599,4,51690.89,1,0
7293,15768474,744,3,0.0,1,0
7294,15716276,709,2,111669.68,1,0
7295,15623668,653,2,154741.45,0,0
7296,15696361,648,7,125681.51,0,1
7297,15607988,663,8,155303.71,1,0
7298,15637891,613,4,140681.68,0,1
7299,15789865,620,9,71902.52,0,1
7300,15627190,661,6,146606.6,1,1
7301,15788224,669,1,123949.75,0,0
7302,15702149,767,1,144753.21,1,1
7303,15708236,491,6,91285.22,1,1
7304,15568469,653,0,0.0,1,0
7305,15764444,679,8,125850.53,1,1
7306,15794204,687,7,108116.66,1,1
7307,15807546,837,2,0.0,1,1
7308,15782159,850,8,67639.56,1,1
7309,15618703,663,6,150200.23,0,1
7310,15793317,547,7,141287.15,1,0
7311,15740487,627,6,0.0,1,1
7312,15722479,707,1,0.0,0,1
7313,15688264,629,0,0.0,1,1
7314,15583067,687,4,97157.96,0,1
7315,15686670,588,2,0.0,1,0
7316,15593345,502,6,125241.17,1,1
7317,15811690,793,2,128966.13,0,0
7318,15734008,727,5,152581.06,1,0
7319,15771856,632,1,0.0,1,0
7320,15762045,474,5,142688.57,1,1
7321,15778142,850,1,130089.56,1,1
7322,15689268,584,9,0.0,1,1
7323,15721507,713,1,117094.02,0,0
7324,15750476,742,8,0.0,1,0
7325,15810723,607,10,0.0,1,0
7326,15787229,761,2,0.0,1,0
7327,15570508,600,7,90218.9,1,0
7328,15617065,650,4,194532.66,1,0
7329,15689786,850,1,169743.83,0,0
7330,15648876,501,5,0.0,1,0
7331,15802106,418,8,155973.88,1,0
7332,15773869,797,4,129321.44,1,1
7333,15711635,788,6,138650.49,1,0
7334,15795527,699,2,136487.86,1,0
7335,15759133,616,6,0.0,1,1
7336,15679394,651,4,38617.2,1,1
7337,15801072,654,7,0.0,1,0
7338,15646082,676,8,82909.14,1,0
7339,15796111,708,8,145151.4,0,1
7340,15670646,499,0,147187.84,1,1
7341,15578722,689,4,0.0,1,0
7342,15815095,850,7,108185.81,0,0
7343,15730360,502,4,0.0,1,1
7344,15763194,643,7,0.0,0,1
7345,15720725,762,2,0.0,1,0
7346,15567834,719,5,105918.1,1,1
7347,15720644,789,6,0.0,1,0
7348,15811742,553,7,0.0,1,0
7349,15813363,448,2,0.0,0,0
7350,15717629,632,6,59972.26,0,1
7351,15713160,669,7,157228.61,1,0
7352,15568878,654,5,0.0,1,0
7353,15809800,726,4,0.0,0,0
7354,15736420,596,4,210433.08,0,1
7355,15757933,733,1,102452.71,1,0
7356,15623072,529,5,0.0,1,0
7357,15683993,493,8,142987.46,1,0
7358,15570947,615,7,143330.56,1,1
7359,15797767,600,6,0.0,0,1
7360,15731989,666,4,120165.4,1,0
7361,15591035,644,6,0.0,0,1
7362,15586479,692,4,0.0,1,0
7363,15605872,707,6,66573.17,1,1
7364,15666012,603,4,102833.46,1,1
7365,15641733,671,5,164757.56,1,0
7366,15593178,568,10,153610.61,1,1
7367,15649183,598,8,0.0,0,1
7368,15736399,606,10,0.0,1,0
7369,15751137,850,3,169025.83,1,0
7370,15757188,644,4,153455.72,1,1
7371,15726167,655,4,0.0,1,1
7372,15624850,850,10,153972.89,1,0
7373,15717700,683,9,114609.55,0,1
7374,15716347,663,7,143625.83,0,1
7375,15696287,682,1,116520.28,1,1
7376,15638871,639,6,80926.02,1,1
7377,15765093,704,6,166594.78,1,1
7378,15592999,691,0,115465.98,1,1
7379,15641715,599,8,0.0,1,1
7380,15607746,573,1,0.0,1,1
7381,15625311,589,7,92618.62,1,1
7382,15573077,620,8,141825.88,1,1
7383,15735106,647,6,149594.02,1,0
7384,15672912,737,7,130051.66,0,0
7385,15589881,634,7,0.0,1,1
7386,15660144,660,4,0.0,0,0
7387,15664083,666,2,158468.76,0,1
7388,15690898,696,8,161889.79,0,0
7389,15808023,836,9,133681.78,1,1
7390,15676909,667,5,0.0,1,0
7391,15764922,596,3,187294.46,1,0
7392,15766734,430,5,0.0,1,0
7393,15795079,596,6,0.0,1,1
7394,15757434,599,7,119706.22,0,0
7395,15673747,519,8,0.0,0,1
7396,15808386,721,7,138523.2,0,0
7397,15603565,603,5,90778.76,1,0
7398,15744044,572,4,99353.42,1,0
7399,15577771,453,1,111524.49,1,1
7400,15769548,668,7,128645.67,1,0
7401,15802071,762,1,117458.51,0,1
7402,15677395,633,9,129189.15,0,0
7403,15632010,647,7,121260.19,1,0
7404,15779492,796,6,94231.13,0,0
7405,15694677,733,1,0.0,1,1
7406,15704315,556,8,163757.06,1,1
7407,15742009,489,4,0.0,1,1
7408,15766663,639,4,0.0,1,0
7409,15742297,715,2,141005.47,1,1
7410,15688059,807,9,105356.09,1,1
7411,15752344,714,5,0.0,1,0
7412,15698749,626,6,85897.95,1,0
7413,15631693,697,7,0.0,1,1
7414,15604536,850,4,164672.66,0,1
7415,15802869,737,2,99169.67,1,1
7416,15635598,812,6,0.0,0,0
7417,15592326,583,8,0.0,0,1
7418,15736533,730,5,124053.03,1,0
7419,15647191,677,4,0.0,1,0
7420,15622507,748,3,103499.09,0,0
7421,15765487,753,9,151766.71,1,1
7422,15646521,634,1,0.0,1,1
7423,15746258,622,7,101486.96,1,1
7424,15692430,699,2,123601.56,1,0
7425,15625501,570,1,127201.58,1,0
7426,15640521,552,3,144962.74,1,0
7427,15790630,619,4,0.0,0,0
7428,15664720,714,8,122017.19,0,0
7429,15750055,503,9,100262.88,1,1
7430,15644878,685,6,117302.62,0,0
7431,15754578,606,0,135984.15,1,0
7432,15705379,678,3,0.0,1,0
7433,15761047,724,2,160997.54,0,1
7434,15671293,779,2,128389.63,1,1
7435,15687527,638,1,0.0,1,0
7436,15647898,610,5,130554.51,1,0
7437,15671534,646,6,90212.0,1,0
7438,15591248,628,9,71996.29,1,1
7439,15676156,528,4,85615.66,1,0
7440,15812918,432,6,62339.81,0,0
7441,15604130,622,6,142319.03,0,0
7442,15700549,721,5,0.0,1,1
7443,15715519,614,5,0.0,1,0
7444,15707042,634,2,87413.19,1,0
7445,15605276,742,4,0.0,1,1
7446,15630592,516,4,0.0,1,0
7447,15636626,718,3,97560.16,1,1
7448,15740411,636,8,141787.31,1,1
7449,15593834,691,7,129934.64,0,0
7450,15804235,698,2,166178.02,1,1
7451,15679801,712,5,163097.55,1,1
7452,15673907,659,8,0.0,0,0
7453,15636562,573,8,0.0,0,0
7454,15702571,778,1,151958.19,1,1
7455,15627365,732,0,0.0,1,1
7456,15748499,550,4,118400.91,0,1
7457,15598614,790,8,0.0,1,0
7458,15668889,665,2,116322.27,1,0
7459,15800049,728,5,0.0,1,1
7460,15583724,645,4,0.0,1,1
7461,15622083,647,6,143138.91,1,0
7462,15645571,596,4,0.0,0,1
7463,15598266,610,9,0.0,1,1
7464,15667934,512,0,129804.17,1,0
7465,15569682,768,9,108308.11,1,0
7466,15772941,666,3,110153.27,0,1
7467,15586174,700,4,116377.48,1,1
7468,15803682,651,10,117791.06,1,1
7469,15627328,542,2,0.0,1,1
7470,15717065,686,8,105419.73,1,0
7471,15602456,850,4,99219.47,1,1
7472,15721569,658,8,119327.93,0,1
7473,15573798,448,6,83947.12,1,0
7474,15638272,609,4,99883.16,1,1
7475,15799859,704,4,165438.26,1,0
7476,15599152,698,1,156111.24,0,0
7477,15737909,759,2,111095.58,1,0
7478,15646190,677,0,119963.45,0,0
7479,15711249,544,4,0.0,1,0
7480,15671987,567,8,153137.74,1,0
7481,15812766,490,6,156111.08,0,0
7482,15778589,626,7,113014.7,1,1
7483,15750104,718,5,132615.73,1,0
7484,15784526,616,5,102016.38,0,1
7485,15646563,772,9,0.0,0,1
7486,15744423,561,5,0.0,1,0
7487,15593694,814,8,0.0,0,0
7488,15785367,651,4,0.0,0,0
7489,15687765,538,4,80380.24,1,0
7490,15789014,600,6,108909.12,1,0
7491,15703177,654,2,90865.8,1,1
7492,15660263,622,4,99799.76,1,0
7493,15776545,682,10,200724.96,0,1
7494,15683276,610,10,140363.95,1,1
7495,15599272,795,1,151844.64,1,1
7496,15589541,557,2,0.0,0,1
7497,15608804,824,8,133231.48,1,1
7498,15645820,698,7,0.0,1,0
7499,15659031,630,8,126598.99,1,1
7500,15790113,609,6,113317.1,1,0
7501,15652289,694,4,0.0,1,0
7502,15605341,681,8,93173.88,1,1
7503,15697844,721,10,0.0,1,0
7504,15652048,563,7,105007.31,1,1
7505,15587038,654,2,0.0,1,1
7506,15660528,659,4,0.0,1,0
7507,15700300,674,4,131593.85,0,1
7508,15642001,576,9,119530.52,1,0
7509,15580366,566,4,118614.6,1,1
7510,15657228,545,9,95829.13,0,1
7511,15729377,798,1,0.0,1,1
7512,15686913,757,0,0.0,1,0
7513,15631267,641,6,153590.73,1,1
7514,15632275,718,2,0.0,1,0
7515,15715907,699,9,113109.52,1,0
7516,15764841,623,0,130557.24,1,1
7517,15748649,644,8,93183.19,1,0
7518,15771409,586,7,151933.63,1,0
7519,15779207,500,2,125495.64,1,1
7520,15814116,583,7,0.0,1,0
7521,15665087,595,8,118547.72,1,1
7522,15611189,670,1,97792.21,0,0
7523,15729718,610,6,0.0,0,0
7524,15733602,814,2,0.0,0,1
7525,15620103,660,8,167181.01,1,1
7526,15770406,580,9,121355.19,0,1
7527,15800554,850,1,0.0,1,1
7528,15611409,676,0,0.0,0,0
7529,15646535,578,5,113226.47,1,0
7530,15575430,579,1,118392.75,1,1
7531,15711299,711,8,145262.54,0,1
7532,15642063,692,6,163505.16,0,0
7533,15706602,760,1,118114.28,0,1
7534,15592773,630,0,108449.23,0,0
7535,15786539,808,1,0.0,1,1
7536,15737542,611,10,103294.56,1,0
7537,15590234,697,1,0.0,1,0
7538,15773776,655,6,0.0,1,1
7539,15728082,601,6,0.0,1,0
7540,15609987,755,2,119919.12,1,0
7541,15735330,553,1,0.0,1,0
7542,15649430,723,4,0.0,1,1
7543,15768777,507,4,0.0,1,1
7544,15777893,777,1,0.0,1,0
7545,15791326,566,3,0.0,0,0
7546,15615176,732,7,0.0,1,0
7547,15735221,697,10,0.0,1,0
7548,15617991,555,4,128744.04,1,1
7549,15658504,584,9,137727.34,0,1
7550,15785705,705,10,106731.58,1,0
7551,15801817,688,7,123544.21,1,1
7552,15752578,626,2,133968.96,1,0
7553,15781574,636,9,126534.6,1,1
7554,15792107,719,8,0.0,1,1
7555,15569917,706,6,87609.68,0,0
7556,15721504,731,3,0.0,1,0
7557,15757306,738,3,0.0,1,1
7558,15647295,426,9,0.0,1,0
7559,15642098,622,0,108960.0,1,0
7560,15696120,701,2,0.0,1,0
7561,15675176,512,6,144953.31,1,1
7562,15700046,635,4,103544.88,1,0
7563,15782089,685,6,0.0,1,0
7564,15706394,609,7,0.0,0,1
7565,15759387,598,1,101487.18,1,1
7566,15623369,708,10,105355.81,1,0
7567,15732943,574,4,77967.5,1,0
7568,15750545,629,5,0.0,0,0
7569,15809909,422,4,0.0,1,1
7570,15642448,656,8,120047.77,1,1
7571,15791944,697,7,175464.85,1,0
7572,15768342,718,8,79475.3,1,1
7573,15567919,586,8,167735.69,0,1
7574,15674750,481,8,0.0,1,0
7575,15778345,749,1,74385.98,1,0
7576,15687634,561,5,94754.0,1,1
7577,15666096,676,4,0.0,0,1
7578,15581700,615,3,86920.86,1,1
7579,15656417,582,1,132077.48,1,0
7580,15649101,601,10,127847.86,0,0
7581,15781975,708,3,0.0,0,1
7582,15700511,708,9,176702.36,1,1
7583,15770255,797,10,83555.58,0,0
7584,15643574,682,8,0.0,1,0
7585,15595010,694,9,0.0,0,0
7586,15580579,490,1,0.0,1,1
7587,15748532,828,10,0.0,1,1
7588,15773789,594,7,96858.35,1,0
7589,15600027,579,1,0.0,1,1
7590,15620832,723,0,0.0,0,1
7591,15568819,619,8,132796.04,1,1
7592,15748691,794,1,154970.54,0,1
7593,15583552,674,3,88902.21,1,0
7594,15588019,418,7,98738.92,1,0
7595,15713250,502,8,0.0,1,1
7596,15569595,678,6,0.0,1,0
7597,15794868,599,10,137456.28,1,1
7598,15576680,736,4,0.0,0,0
7599,15613699,430,7,73937.02,1,0
7600,15609758,537,7,158621.04,1,0
7601,15762392,683,1,113257.2,1,1
7602,15693382,828,9,0.0,0,1
7603,15791769,691,9,116536.43,1,0
7604,15712483,608,4,0.0,1,0
7605,15636454,691,6,101070.69,1,0
7606,15710138,718,6,0.0,0,1
7607,15571571,680,3,127331.46,1,1
7608,15638751,838,5,0.0,1,0
7609,15598574,695,5,0.0,0,1
7610,15796787,681,0,105969.42,1,0
7611,15615670,762,5,119547.46,1,1
7612,15705506,751,7,0.0,0,0
7613,15599535,678,5,138668.18,1,1
7614,15768449,634,7,51582.5,1,1
7615,15725002,749,7,0.0,1,0
7616,15611682,590,6,169902.92,1,1
7617,15749964,610,4,87262.4,1,0
7618,15678779,502,7,0.0,0,1
7619,15752601,578,7,0.0,0,0
7620,15758477,547,2,0.0,1,0
7621,15629133,579,9,0.0,1,0
7622,15604963,661,5,0.0,0,0
7623,15796413,794,6,0.0,1,0
7624,15812470,719,5,0.0,0,1
7625,15587443,728,1,0.0,1,1
7626,15689692,598,3,150348.37,1,1
7627,15779586,822,3,115074.02,1,0
7628,15667588,670,3,0.0,1,1
7629,15624423,850,8,99986.98,1,0
7630,15591107,723,3,110357.0,0,0
7631,15748986,705,8,166685.92,1,1
7632,15793896,677,7,95312.8,1,1
7633,15620570,736,4,202443.47,1,0
7634,15727811,661,0,109493.62,0,0
7635,15707681,501,9,88977.39,0,1
7636,15702030,516,2,104982.57,1,0
7637,15673238,517,8,154110.99,1,0
7638,15604196,766,6,185714.28,1,1
7639,15769356,520,3,116022.53,1,1
7640,15665590,541,6,0.0,1,1
7641,15572361,790,2,164011.48,1,0
7642,15667460,797,9,0.0,1,1
7643,15654760,811,1,101514.89,1,1
7644,15632669,722,4,0.0,1,1
7645,15613673,675,9,0.0,1,0
7646,15698522,660,9,134599.33,1,0
7647,15741633,566,10,147511.26,1,1
7648,15674583,768,0,78396.08,1,1
7649,15665374,610,5,0.0,0,0
7650,15588854,715,3,110581.29,1,1
7651,15810716,750,8,151836.36,1,0
7652,15776921,431,5,83624.55,0,0
7653,15569394,704,2,148197.15,1,0
7654,15788215,535,5,122924.75,0,0
7655,15641007,614,4,72594.0,1,1
7656,15594651,748,4,115221.36,0,1
7657,15575146,492,8,117808.74,1,1
7658,15608916,573,7,147754.68,1,1
7659,15666297,706,3,0.0,0,0
7660,15598586,680,10,113292.17,1,1
7661,15665014,458,5,0.0,1,0
7662,15701738,612,2,115163.38,1,1
7663,15650591,809,10,118098.62,1,1
7664,15652667,590,9,0.0,1,1
7665,15679622,602,8,0.0,1,1
7666,15730150,540,0,120825.7,1,0
7667,15813192,494,6,0.0,0,1
7668,15606554,797,1,0.0,0,1
7669,15611794,526,6,133845.28,1,1
7670,15672357,631,7,0.0,1,0
7671,15711759,576,5,108541.04,1,1
7672,15615296,405,10,0.0,1,0
7673,15699294,555,1,0.0,0,0
7674,15788634,750,2,113817.06,0,0
7675,15660871,665,8,137300.23,1,0
7676,15618258,640,5,158024.38,1,0
7677,15722535,457,7,127837.54,0,1
7678,15711977,695,4,161533.0,1,0
7679,15690169,645,7,161171.7,1,0
7680,15790689,647,9,80958.36,1,1
7681,15665181,808,7,0.0,0,1
7682,15633608,641,2,146193.6,1,1
7683,15805261,700,8,0.0,0,1
7684,15740356,660,4,115021.76,0,1
7685,15808223,615,1,126773.43,1,1
7686,15769980,705,3,92889.91,1,1
7687,15675450,718,9,0.0,1,1
7688,15776494,754,5,146622.35,1,1
7689,15592412,713,4,131038.14,1,0
7690,15777452,587,6,88820.29,0,0
7691,15692258,569,1,115406.97,0,0
7692,15791045,568,3,132951.92,0,1
7693,15807889,634,5,108891.7,1,0
7694,15602043,770,5,141788.63,0,0
7695,15807335,676,4,116954.32,1,1
7696,15629985,723,10,90450.0,0,0
7697,15679453,614,8,125997.22,1,1
7698,15637315,601,3,0.0,1,0
7699,15691513,592,9,0.0,1,1
7700,15622289,605,9,0.0,0,1
7701,15715184,752,4,144637.86,1,0
7702,15702801,677,3,86616.35,0,0
7703,15719931,850,8,0.0,1,0
7704,15806081,608,2,127924.25,1,0
7705,15796336,786,9,0.0,1,0
7706,15647306,777,9,131240.61,1,1
7707,15742369,667,5,0.0,1,1
7708,15655859,848,5,120046.74,1,0
7709,15675650,486,8,97819.36,0,1
7710,15574119,598,1,62979.93,1,1
7711,15754168,506,3,0.0,1,1
7712,15763029,612,9,161450.03,1,1
7713,15765048,545,3,0.0,1,0
7714,15786215,793,8,119496.25,1,0
7715,15707559,682,9,0.0,1,1
7716,15582129,517,1,43772.66,1,0
7717,15687540,684,9,100249.41,0,1
7718,15787196,692,2,0.0,1,1
7719,15670898,740,5,108028.08,0,0
7720,15775433,666,1,53013.29,1,1
7721,15700693,693,2,0.0,1,1
7722,15677955,757,1,122088.67,1,0
7723,15570086,684,9,90544.0,0,1
7724,15794875,691,6,0.0,0,1
7725,15673591,842,3,141252.18,0,1
7726,15631756,482,5,147813.05,0,0
7727,15757617,735,6,134140.68,1,0
7728,15612729,681,7,0.0,1,1
7729,15637857,616,8,0.0,0,1
7730,15681007,850,2,128548.49,1,0
7731,15593622,635,10,122198.21,0,1
7732,15629273,638,8,145177.84,1,0
7733,15765846,820,2,94222.53,1,0
7734,15596013,694,1,143212.22,0,0
7735,15722473,713,3,0.0,1,0
7736,15774936,543,6,143350.41,1,1
7737,15685640,649,3,130931.83,1,1
7738,15566563,777,4,137851.31,1,0
7739,15768746,561,6,0.0,0,0
7740,15689952,724,5,0.0,0,1
7741,15725906,665,8,0.0,1,1
7742,15634501,441,1,140614.15,0,1
7743,15571940,579,3,118680.57,1,1
7744,15741643,777,7,122917.69,1,1
7745,15806822,739,0,0.0,0,0
7746,15701166,660,5,131754.11,1,1
7747,15718531,554,8,0.0,1,1
7748,15628308,850,6,0.0,1,1
7749,15585287,842,9,119948.09,1,0
7750,15781619,785,1,0.0,1,0
7751,15805162,550,0,0.0,1,1
7752,15588535,750,6,0.0,0,0
7753,15775307,490,3,97266.1,1,1
7754,15777616,605,10,113690.83,1,0
7755,15692291,563,6,99056.22,1,0
7756,15680843,675,8,0.0,1,1
7757,15606232,621,7,116338.68,1,1
7758,15641585,850,6,97339.99,0,1
7759,15684358,711,3,0.0,1,1
7760,15806389,549,1,137592.31,0,1
7761,15641860,764,6,108760.27,1,0
7762,15814237,627,3,128770.88,1,1
7763,15808780,850,2,0.0,0,0
7764,15767064,614,1,44054.84,1,1
7765,15751177,685,2,119657.53,1,0
7766,15613427,683,7,108797.63,0,0
7767,15647259,643,2,0.0,0,0
7768,15748660,561,1,102025.32,1,0
7769,15726695,601,9,122446.61,1,0
7770,15757473,766,7,158786.67,0,1
7771,15809509,699,3,125689.29,1,1
7772,15715512,850,1,154640.41,1,1
7773,15614168,792,4,146710.76,1,0
7774,15679818,636,7,136709.35,0,1
7775,15609928,850,5,129305.09,0,1
7776,15731246,628,10,0.0,1,0
7777,15685243,736,10,0.0,0,1
7778,15638730,711,0,82844.33,0,1
7779,15697034,583,2,0.0,0,1
7780,15699225,757,0,0.0,1,0
7781,15677387,749,10,76692.22,0,1
7782,15759184,705,7,117715.84,1,0
7783,15595991,585,8,87105.32,1,1
7784,15681332,437,6,0.0,1,0
7785,15756299,741,2,69311.16,1,1
7786,15750547,738,9,0.0,1,1
7787,15566380,586,10,66948.67,1,1
7788,15675963,627,9,0.0,1,1
7789,15674671,551,2,128410.71,1,1
7790,15621466,606,3,99897.53,0,0
7791,15607176,674,3,0.0,1,1
7792,15570299,584,6,152622.34,1,0
7793,15613197,590,8,0.0,1,0
7794,15798885,585,4,138227.19,1,1
7795,15714883,508,2,111395.53,0,1
7796,15604497,458,7,84386.57,1,0
7797,15773949,692,3,0.0,1,1
7798,15774164,502,5,174673.65,1,0
7799,15774127,518,3,0.0,1,0
7800,15619016,660,5,109019.65,1,1
7801,15795759,698,1,107906.75,1,0
7802,15798844,678,7,128914.97,0,0
7803,15717962,773,9,111179.83,1,1
7804,15691504,619,8,124099.13,0,0
7805,15693893,684,9,122471.09,0,1
7806,15672499,635,3,134692.4,1,1
7807,15750410,680,4,123816.5,1,1
7808,15568904,608,3,106288.54,1,1
7809,15649033,603,7,127723.25,1,0
7810,15780989,579,2,145843.82,1,1
7811,15771059,756,2,148200.72,0,0
7812,15687852,611,2,104145.65,0,0
7813,15695280,532,8,142755.25,0,0
7814,15592751,684,3,81245.79,1,0
7815,15598338,647,3,168560.46,0,0
7816,15735784,583,8,0.0,1,0
7817,15629128,774,2,132193.94,1,1
7818,15642870,677,9,0.0,0,1
7819,15637977,542,8,139330.1,0,0
7820,15600792,613,0,0.0,0,1
7821,15576131,666,5,0.0,1,0
7822,15686588,777,2,134571.5,0,1
7823,15761018,581,2,143829.2,1,0
7824,15616029,705,7,0.0,1,0
7825,15761149,673,8,133444.97,0,1
7826,15802758,594,4,104753.84,1,0
7827,15647838,648,2,116574.84,1,0
7828,15735968,605,10,0.0,0,1
7829,15581286,734,9,176914.8,1,1
7830,15625445,572,8,68348.18,0,1
7831,15600173,595,9,0.0,1,1
7832,15635143,749,2,56726.83,0,1
7833,15664849,573,3,65269.23,0,1
7834,15762455,624,6,66220.17,0,1
7835,15797165,703,9,0.0,0,0
7836,15788189,665,8,96147.55,1,0
7837,15780492,648,4,0.0,1,0
7838,15678497,850,2,0.0,1,0
7839,15588560,569,8,145330.43,1,1
7840,15606003,566,3,0.0,1,1
7841,15611756,537,4,124192.28,1,1
7842,15789563,706,7,111288.18,1,1
7843,15702416,734,7,107805.67,0,0
7844,15766288,586,5,103700.69,1,0
7845,15667633,612,1,0.0,1,1
7846,15622774,648,0,0.0,1,1
7847,15755416,557,3,87739.08,1,1
7848,15769915,643,0,133313.34,1,1
7849,15643908,433,10,0.0,1,1
7850,15627395,643,7,154902.66,1,1
7851,15679663,488,0,0.0,1,0
7852,15651581,758,6,112595.85,1,0
7853,15596379,743,3,119695.75,0,1
7854,15746674,730,7,0.0,1,0
7855,15801256,746,7,0.0,0,1
7856,15663808,666,8,152614.51,1,1
7857,15598521,580,7,131647.01,0,0
7858,15621457,850,6,96654.72,0,0
7859,15764726,563,3,137583.04,0,1
7860,15646374,766,3,62717.84,1,1
7861,15716501,659,9,95377.13,0,1
7862,15589948,607,1,135936.1,1,1
7863,15811343,644,5,161591.11,1,1
7864,15659677,746,8,142382.03,1,1
7865,15594436,588,2,0.0,1,1
7866,15748995,691,9,0.0,0,1
7867,15677062,666,6,127043.09,1,1
7868,15697201,640,3,0.0,1,1
7869,15666453,611,4,78885.88,1,1
7870,15693771,651,8,95922.9,1,0
7871,15569867,529,8,0.0,1,0
7872,15711602,676,3,91711.59,1,1
7873,15717736,639,10,110031.09,1,1
7874,15750441,782,5,81210.72,0,1
7875,15732791,641,5,122947.92,1,1
7876,15775104,697,1,182065.85,1,0
7877,15757607,623,0,0.0,1,0
7878,15793070,494,2,69974.66,1,0
7879,15760456,731,10,123711.73,1,0
7880,15665385,657,6,76495.04,1,0
7881,15612418,744,9,0.0,0,0
7882,15727138,774,9,0.0,1,1
7883,15732061,850,1,121874.89,0,0
7884,15776051,551,6,0.0,1,1
7885,15616530,638,6,188455.19,0,0
7886,15632344,792,0,99045.93,1,0
7887,15744979,666,8,0.0,0,1
7888,15745433,716,2,205770.78,0,0
7889,15683657,594,0,79340.95,1,0
7890,15718572,600,9,138456.03,1,1
7891,15665783,565,7,0.0,1,1
7892,15652782,678,2,101099.9,0,1
7893,15707025,648,5,0.0,1,1
7894,15647807,642,8,109219.83,1,0
7895,15718281,706,1,123276.69,1,1
7896,15660571,668,10,113034.31,1,1
7897,15727857,635,1,0.0,1,0
7898,15639252,603,6,129548.5,1,1
7899,15628144,635,4,74812.84,0,1
7900,15683560,642,7,0.0,1,0
7901,15653275,785,1,0.0,1,0
7902,15622182,628,3,153538.13,1,0
7903,15613962,499,9,0.0,0,1
7904,15618437,567,10,0.0,0,1
7905,15783338,449,0,155619.36,1,1
7906,15764491,701,10,159693.9,1,1
7907,15712960,613,3,171653.17,0,1
7908,15688157,683,2,47685.47,1,1
7909,15579287,581,4,0.0,0,1
7910,15570931,620,5,0.0,0,0
7911,15615177,561,6,123692.0,1,1
7912,15809906,558,1,148853.29,1,1
7913,15652169,642,2,133161.95,0,1
7914,15649450,805,6,143221.35,1,0
7915,15777179,687,9,0.0,0,1
7916,15803538,695,1,0.0,1,0
7917,15610936,562,6,0.0,1,0
7918,15590094,613,9,126265.88,0,0
7919,15572706,589,5,0.0,1,0
7920,15634564,593,8,112713.34,1,1
7921,15684296,714,5,141173.03,0,1
7922,15702293,588,7,0.0,1,1
7923,15642099,679,6,0.0,1,0
7924,15773273,730,5,118866.36,1,1
7925,15613337,833,2,0.0,1,1
7926,15800482,586,7,0.0,1,1
7927,15732644,567,5,92316.31,1,0
7928,15713426,637,1,122185.53,1,0
7929,15640789,711,4,123345.85,1,0
7930,15598892,828,4,73070.18,0,0
7931,15606436,500,7,0.0,0,0
7932,15751227,807,1,95120.59,0,0
7933,15812365,850,8,102800.65,1,0
7934,15616088,782,7,97072.42,0,1
7935,15803886,629,6,132876.55,1,1
7936,15587311,582,6,0.0,0,1
7937,15617401,468,2,0.0,1,0
7938,15775886,670,3,0.0,1,0
7939,15807305,805,2,0.0,0,0
7940,15761717,720,10,51962.91,1,0
7941,15628008,781,6,98759.89,0,0
7942,15583755,592,2,156570.86,1,1
7943,15661409,542,1,0.0,1,1
7944,15774250,532,1,159024.71,1,0
7945,15681476,520,1,73493.17,0,1
7946,15654870,759,8,0.0,1,1
7947,15790448,473,6,69617.36,1,0
7948,15785326,639,5,136526.26,1,0
7949,15592854,705,3,113736.27,0,1
7950,15617486,530,1,106723.28,0,0
7951,15806796,516,10,138847.9,1,1
7952,15644699,850,0,0.0,1,0
7953,15622305,746,2,107868.14,1,1
7954,15608209,622,3,96926.12,1,0
7955,15626898,743,7,77599.23,0,0
7956,15644297,732,5,178787.54,1,1
7957,15731569,850,5,0.0,1,1
7958,15582149,850,3,129668.43,1,1
7959,15802483,686,6,146178.13,1,1
7960,15686999,556,8,0.0,1,0
7961,15772479,673,4,0.0,0,0
7962,15778884,809,2,154763.21,1,1
7963,15623630,634,3,116251.24,0,1
7964,15774316,630,6,0.0,1,1
7965,15695097,564,0,100954.88,0,0
7966,15645404,625,4,124620.01,1,0
7967,15750574,677,4,0.0,1,1
7968,15636812,583,9,112701.04,0,0
7969,15712068,592,8,84692.5,0,1
7970,15652030,637,2,108204.52,1,0
7971,15577398,850,6,86449.39,1,1
7972,15756848,633,10,0.0,0,1
7973,15806929,751,5,73194.99,1,1
7974,15656005,592,7,124593.23,1,0
7975,15722632,716,2,119655.77,1,1
